2021-01-04 09:25:02,980| ThreadPoolExecutor-0_3| INFO | File 3: starting 20201222_aocb_2020122_101126o
2021-01-04 09:25:02,980| ThreadPoolExecutor-0_3| INFO |    3 name: 20201222_aocb_2020122_101126o
2021-01-04 09:25:02,981| ThreadPoolExecutor-0_3| INFO |    3 d_file: /home/imaka/data/sim/20201222/ao/aocb_2020122_101126o.fits
2021-01-04 09:25:02,982| ThreadPoolExecutor-0_3| INFO |    3 o_dirs: /home/emcewen/out_sim/20201222/
2021-01-04 09:25:02,983| ThreadPoolExecutor-0_3| INFO |    3 t_file: /home/emcewen/data/target_input/simul_4GS_12am_6mag_USNOB_GS.txt
2021-01-04 09:25:02,983| ThreadPoolExecutor-0_3| INFO | ======== 20201222_aocb_2020122_101126o ========
2021-01-04 09:25:02,984| ThreadPoolExecutor-0_3| INFO | == sub_len = 0 
2021-01-04 09:25:02,985| ThreadPoolExecutor-0_3| INFO | == s_sub = False 
2021-01-04 09:25:02,986| ThreadPoolExecutor-0_3| INFO | == tt_sub = False 
2021-01-04 09:25:02,987| ThreadPoolExecutor-0_3| DEBUG| path found: /home/emcewen/out_sim/20201222/
2021-01-04 09:25:02,989| ThreadPoolExecutor-0_3| DEBUG| datacheckfile: /home/imaka/data/sim/20201222/ao/aocb_2020122_101126o.fits
2021-01-04 09:25:03,019| ThreadPoolExecutor-0_3| DEBUG| datacheckfile: /home/imaka/data/sim/20201222/ao/aocb_2020122_101126o.fits
2021-01-04 09:25:03,136| ThreadPoolExecutor-0_3| DEBUG| path found: /home/emcewen/out_sim/20201222/fits/
2021-01-04 09:25:03,137| ThreadPoolExecutor-0_3| DEBUG| fits name: /home/emcewen/out_sim/20201222/fits/20201222_aocb_2020122_101126o_tmax200_raw.fits
2021-01-04 09:25:03,137| ThreadPoolExecutor-0_3| DEBUG| fits not found: /home/emcewen/out_sim/20201222/fits/20201222_aocb_2020122_101126o_tmax200_raw.fits
2021-01-04 09:25:03,137| ThreadPoolExecutor-0_3| INFO | ====> Starting acor
2021-01-04 09:25:03,137| ThreadPoolExecutor-0_3| INFO | Generating auto corr tmax = 200
2021-01-04 09:35:38,496| ThreadPoolExecutor-0_3| INFO | == finished in 635.3587672710419 s
2021-01-04 09:35:38,496| ThreadPoolExecutor-0_3| INFO | ====> Starting ccor
2021-01-04 09:35:38,497| ThreadPoolExecutor-0_3| INFO | Generating cross corr tmax = 200
2021-01-04 09:52:56,019| ThreadPoolExecutor-0_3| INFO | == finished in 1037.5222387313843 s
2021-01-04 09:52:56,019| ThreadPoolExecutor-0_3| INFO | ====> writing fits
2021-01-04 09:52:56,020| ThreadPoolExecutor-0_3| DEBUG| path found: /home/emcewen/out_sim/20201222/fits/
2021-01-04 09:52:56,020| ThreadPoolExecutor-0_3| DEBUG| fits name: /home/emcewen/out_sim/20201222/fits/20201222_aocb_2020122_101126o_tmax200_raw.fits
2021-01-04 09:52:56,045| ThreadPoolExecutor-0_3| INFO | ---> saving ccor
2021-01-04 09:52:56,086| ThreadPoolExecutor-0_3| INFO | == /home/emcewen/out_sim/20201222/fits/20201222_aocb_2020122_101126o_tmax200_raw.fits
2021-01-04 09:52:56,087| ThreadPoolExecutor-0_3| INFO | ====> Graphing
2021-01-04 09:52:56,175| ThreadPoolExecutor-0_3| DEBUG| path found: /home/emcewen/out_sim/20201222/plots/acor_png/
2021-01-04 09:52:56,175| ThreadPoolExecutor-0_3| DEBUG| Graphing: graph_3_rows_t_mat
2021-01-04 09:52:57,046| ThreadPoolExecutor-0_3| INFO | /home/emcewen/out_sim/20201222/plots/acor_png/20201222_aocb_2020122_101126o_raw_acor_avg_0.png
2021-01-04 09:52:57,140| ThreadPoolExecutor-0_3| DEBUG| path found: /home/emcewen/out_sim/20201222/plots/acor_avg_gif/
2021-01-04 09:52:57,140| ThreadPoolExecutor-0_3| DEBUG| Graphing: gif_3_mat
2021-01-04 09:53:19,942| ThreadPoolExecutor-0_3| INFO | /home/emcewen/out_sim/20201222/plots/acor_avg_gif/20201222_aocb_2020122_101126o_raw_acor_avg_0.gif
2021-01-04 09:53:20,527| ThreadPoolExecutor-0_3| DEBUG| path found: /home/emcewen/out_sim/20201222/plots/ccor_all_png/
2021-01-04 09:53:20,528| ThreadPoolExecutor-0_3| DEBUG| Graphing: graph_5_5_ccor
2021-01-04 09:53:21,326| ThreadPoolExecutor-0_3| INFO | /home/emcewen/out_sim/20201222/plots/ccor_all_png/20201222_aocb_2020122_101126o_raw_ccor_all_0.png
2021-01-04 09:53:21,625| ThreadPoolExecutor-0_3| DEBUG| path found: /home/emcewen/out_sim/20201222/plots/ccor_all_gif/
2021-01-04 09:53:21,626| ThreadPoolExecutor-0_3| DEBUG| Graphing: cor_animate_all
2021-01-04 09:53:41,029| ThreadPoolExecutor-0_3| INFO | /home/emcewen/out_sim/20201222/plots/ccor_all_gif/20201222_aocb_2020122_101126o_raw_ccor_all_0.gif
2021-01-04 09:53:41,031| ThreadPoolExecutor-0_3| INFO | ===> complete
2021-01-04 09:53:41,032| ThreadPoolExecutor-0_3| INFO | ======== 20201222_aocb_2020122_101126o ========
2021-01-04 09:53:41,033| ThreadPoolExecutor-0_3| INFO | == sub_len = 5 
2021-01-04 09:53:41,033| ThreadPoolExecutor-0_3| INFO | == s_sub = False 
2021-01-04 09:53:41,034| ThreadPoolExecutor-0_3| INFO | == tt_sub = False 
2021-01-04 09:53:41,034| ThreadPoolExecutor-0_3| DEBUG| path found: /home/emcewen/out_sim/20201222/
2021-01-04 09:53:41,035| ThreadPoolExecutor-0_3| DEBUG| datacheckfile: /home/imaka/data/sim/20201222/ao/aocb_2020122_101126o.fits
2021-01-04 09:53:41,047| ThreadPoolExecutor-0_3| DEBUG| datacheckfile: /home/imaka/data/sim/20201222/ao/aocb_2020122_101126o.fits
2021-01-04 09:53:41,098| ThreadPoolExecutor-0_3| DEBUG| path found: /home/emcewen/out_sim/20201222/fits/
2021-01-04 09:53:41,102| ThreadPoolExecutor-0_3| DEBUG| fits name: /home/emcewen/out_sim/20201222/fits/20201222_aocb_2020122_101126o_tmax200_raw.fits
2021-01-04 09:53:41,103| ThreadPoolExecutor-0_3| DEBUG| fits found: /home/emcewen/out_sim/20201222/fits/20201222_aocb_2020122_101126o_tmax200_raw.fits
2021-01-04 09:53:41,104| ThreadPoolExecutor-0_3| INFO | ---> Pulling data from fits file :  /home/emcewen/out_sim/20201222/fits/20201222_aocb_2020122_101126o_tmax200_raw.fits
2021-01-04 09:53:41,129| ThreadPoolExecutor-0_3| INFO | Generating auto corr from ccor tmax = 200
2021-01-04 09:53:41,145| ThreadPoolExecutor-0_3| DEBUG| datacheckfile: /home/imaka/data/sim/20201222/ao/aocb_2020122_101126o.fits
2021-01-04 09:53:41,222| ThreadPoolExecutor-0_3| DEBUG| self.target_file: None
2021-01-04 09:53:41,227| ThreadPoolExecutor-0_3| INFO | ====> Starting acor
2021-01-04 09:53:41,229| ThreadPoolExecutor-0_3| INFO | Auto corr already generated, tmax = 200
2021-01-04 09:53:41,231| ThreadPoolExecutor-0_3| INFO | == finished in 0.0022788047790527344 s
2021-01-04 09:53:41,237| ThreadPoolExecutor-0_3| INFO | ====> Starting ccor
2021-01-04 09:53:41,238| ThreadPoolExecutor-0_3| INFO | Cross corr already generated, tmax = 200
2021-01-04 09:53:41,241| ThreadPoolExecutor-0_3| INFO | == finished in 0.0023927688598632812 s
2021-01-04 09:53:41,241| ThreadPoolExecutor-0_3| INFO | ====> writing fits
2021-01-04 09:53:41,256| ThreadPoolExecutor-0_3| INFO | ---> saving ccor
2021-01-04 09:53:41,486| ThreadPoolExecutor-0_3| INFO | == /home/emcewen/out_sim/20201222/fits/20201222_aocb_2020122_101126o_tmax200_raw.fits
2021-01-04 09:53:41,493| ThreadPoolExecutor-0_3| INFO | ====> Graphing
2021-01-04 09:53:42,174| ThreadPoolExecutor-0_3| DEBUG| path found: /home/emcewen/out_sim/20201222/plots/acor_png/
2021-01-04 09:53:42,175| ThreadPoolExecutor-0_3| DEBUG| Graphing: graph_3_rows_t_mat
2021-01-04 09:53:44,441| ThreadPoolExecutor-0_3| INFO | /home/emcewen/out_sim/20201222/plots/acor_png/20201222_aocb_2020122_101126o_raw_acor_avg_1.png
